,surface_total_in_m2,rooms,price,NS
154463,89.0,4.0,70000.0,3
160795,70.0,4.0,130000.0,3
163073,61.0,4.0,140000.0,3
164846,86.0,4.0,108000.0,3
167648,76.0,4.0,130000.0,3
170364,71.0,4.0,145000.0,3
171237,86.0,4.0,108000.0,3
178728,74.0,4.0,80000.0,3
179424,148.0,4.0,180000.0,3
179425,148.0,4.0,180000.0,3
2312,73.0,5.0,110000.0,3
2316,232.0,5.0,200000.0,3
10557,394.0,5.0,298000.0,3
60488,299.0,5.0,280000.0,3
60587,146.0,5.0,240000.0,3
87649,438.0,5.0,280000.0,3
87651,278.0,5.0,235000.0,3
99254,101.0,5.0,125000.0,3
100681,795.0,5.0,320000.0,3
128607,180.0,5.0,250000.0,3
136474,178.0,5.0,196000.0,3
21560,370.0,6.0,300000.0,3
61017,235.0,6.0,235000.0,3
140640,209.0,6.0,160000.0,3
2314,330.0,7.0,140000.0,3
12160,400.0,7.0,600000.0,3
21955,234.0,7.0,190000.0,3
44391,176.0,7.0,196000.0,3
74319,320.0,7.0,150000.0,3
101656,524.0,7.0,215000.0,3
164215,175.0,7.0,196000.0,3
178731,320.0,7.0,180000.0,3
2131,45.0,1.0,99000.0,8
8919,34.0,1.0,69000.0,8
8920,32.0,1.0,69000.0,8
18182,44.0,1.0,100000.0,8
18195,35.0,1.0,90500.0,8
18207,32.0,1.0,83500.0,8
21956,33.0,1.0,79700.0,8
22700,25.0,1.0,82000.0,8
37914,41.0,1.0,74000.0,8
37927,37.0,1.0,430000.0,8
38225,30.0,1.0,550000.0,8
38300,30.0,1.0,400200.0,8
38311,30.0,1.0,402300.0,8
38312,30.0,1.0,415630.0,8
38313,30.0,1.0,425000.0,8
38314,30.0,1.0,406200.0,8
38315,30.0,1.0,416300.0,8
38319,30.0,1.0,421300.0,8
38340,25.0,1.0,425600.0,8
38341,25.0,1.0,426800.0,8
38342,25.0,1.0,428700.0,8
38346,25.0,1.0,417500.0,8
38347,25.0,1.0,428900.0,8
38353,25.0,1.0,30100.0,8
38360,25.0,1.0,425600.0,8
38361,25.0,1.0,415700.0,8
38363,25.0,1.0,30100.0,8
38367,25.0,1.0,210600.0,8
38368,25.0,1.0,104500.0,8
38369,25.0,1.0,30200.0,8
38370,25.0,1.0,114500.0,8
38373,25.0,1.0,215600.0,8
38374,25.0,1.0,30200.0,8
38375,25.0,1.0,215600.0,8
38376,25.0,1.0,175800.0,8
38379,25.0,1.0,30200.0,8
38380,25.0,1.0,215800.0,8
38381,25.0,1.0,117800.0,8
38382,25.0,1.0,113690.0,8
38383,25.0,1.0,30200.0,8
38387,25.0,1.0,30200.0,8
38388,25.0,1.0,236500.0,8
38389,25.0,1.0,118900.0,8
38390,33.0,1.0,203500.0,8
38391,25.0,1.0,178500.0,8
38392,25.0,1.0,48300.0,8
38393,33.0,1.0,365200.0,8
38396,30.0,1.0,33200.0,8
38402,30.0,1.0,33200.0,8
38407,30.0,1.0,33200.0,8
38409,30.0,1.0,153600.0,8
38410,30.0,1.0,33200.0,8
38414,30.0,1.0,112560.0,8
38416,30.0,1.0,33200.0,8
38418,30.0,1.0,117800.0,8
38424,30.0,1.0,33200.0,8
38425,30.0,1.0,165800.0,8
38426,25.0,1.0,165800.0,8
38427,25.0,1.0,265000.0,8
38431,30.0,1.0,33200.0,8
38432,30.0,1.0,178500.0,8
38436,30.0,1.0,117800.0,8
38438,30.0,1.0,33200.0,8
38442,30.0,1.0,117800.0,8
38449,30.0,1.0,456000.0,8
38450,30.0,1.0,450890.0,8
38451,40.0,1.0,567900.0,8
38456,30.0,1.0,456770.0,8
38458,30.0,1.0,437800.0,8
38459,30.0,1.0,455340.0,8
38461,30.0,1.0,445400.0,8
38463,30.0,1.0,455300.0,8
38464,30.0,1.0,435600.0,8
38465,30.0,1.0,422800.0,8
38470,30.0,1.0,455900.0,8
38475,30.0,1.0,236000.0,8
38477,30.0,1.0,115000.0,8
38478,30.0,1.0,34200.0,8
38479,30.0,1.0,174500.0,8
38481,30.0,1.0,235400.0,8
38482,30.0,1.0,112500.0,8
38484,30.0,1.0,171200.0,8
38486,30.0,1.0,34200.0,8
38487,30.0,1.0,235200.0,8
38488,30.0,1.0,113500.0,8
38489,30.0,1.0,169500.0,8
38491,30.0,1.0,112500.0,8
38492,30.0,1.0,234500.0,8
38495,30.0,1.0,34200.0,8
38496,30.0,1.0,112500.0,8
38497,30.0,1.0,234500.0,8
38498,30.0,1.0,169500.0,8
38500,30.0,1.0,112500.0,8
38501,30.0,1.0,34200.0,8
38502,30.0,1.0,234900.0,8
38503,30.0,1.0,235000.0,8
38504,30.0,1.0,114500.0,8
38507,30.0,1.0,34200.0,8
38508,30.0,1.0,169800.0,8
38509,30.0,1.0,233500.0,8
38511,30.0,1.0,112500.0,8
38512,30.0,1.0,171500.0,8
38513,30.0,1.0,234500.0,8
38514,30.0,1.0,34200.0,8
38516,30.0,1.0,112500.0,8
38517,30.0,1.0,235000.0,8
38518,30.0,1.0,34200.0,8
38519,30.0,1.0,169800.0,8
38521,30.0,1.0,234500.0,8
38522,30.0,1.0,112500.0,8
38523,30.0,1.0,34200.0,8
38524,30.0,1.0,168500.0,8
38526,30.0,1.0,112700.0,8
38527,30.0,1.0,34200.0,8
38528,30.0,1.0,234500.0,8
38529,30.0,1.0,169800.0,8
38531,30.0,1.0,34200.0,8
38532,30.0,1.0,112500.0,8
38533,30.0,1.0,234500.0,8
38534,30.0,1.0,112500.0,8
38535,30.0,1.0,114500.0,8
38540,30.0,1.0,175200.0,8
38545,30.0,1.0,112500.0,8
38547,30.0,1.0,116800.0,8
38551,35.0,1.0,116800.0,8
38552,25.0,1.0,235800.0,8
38554,35.0,1.0,235800.0,8
38555,30.0,1.0,117500.0,8
38557,35.0,1.0,116900.0,8
38558,25.0,1.0,236950.0,8
38560,35.0,1.0,239800.0,8
38561,25.0,1.0,302600.0,8
38563,35.0,1.0,306800.0,8
38565,25.0,1.0,334500.0,8
38567,35.0,1.0,263900.0,8
38571,25.0,1.0,135600.0,8
38573,35.0,1.0,116800.0,8
38575,25.0,1.0,236580.0,8
38577,35.0,1.0,60000.0,8
38579,25.0,1.0,356820.0,8
38581,35.0,1.0,63000.0,8
38583,25.0,1.0,865200.0,8
38585,35.0,1.0,235200.0,8
38587,25.0,1.0,326850.0,8
38589,35.0,1.0,235600.0,8
38591,25.0,1.0,335600.0,8
38593,35.0,1.0,236500.0,8
38595,25.0,1.0,335690.0,8
38597,35.0,1.0,113560.0,8
38600,30.0,1.0,403500.0,8
38603,30.0,1.0,33800.0,8
38604,30.0,1.0,602300.0,8
38605,30.0,1.0,436800.0,8
38607,30.0,1.0,34100.0,8
38608,30.0,1.0,458200.0,8
38611,30.0,1.0,33990.0,8
38612,30.0,1.0,659800.0,8
38614,30.0,1.0,33900.0,8
38615,30.0,1.0,469800.0,8
38617,30.0,1.0,455900.0,8
38618,30.0,1.0,466900.0,8
38619,30.0,1.0,665300.0,8
38620,30.0,1.0,477500.0,8
38621,30.0,1.0,488200.0,8
38622,30.0,1.0,422500.0,8
38623,30.0,1.0,34100.0,8
38624,30.0,1.0,411020.0,8
38625,30.0,1.0,422780.0,8
38626,30.0,1.0,433600.0,8
38627,30.0,1.0,658900.0,8
38628,30.0,1.0,466820.0,8
38629,30.0,1.0,478500.0,8
38630,30.0,1.0,485690.0,8
38633,30.0,1.0,400230.0,8
38634,30.0,1.0,417800.0,8
38635,30.0,1.0,425600.0,8
38636,30.0,1.0,35200.0,8
38637,30.0,1.0,433650.0,8
38638,30.0,1.0,447800.0,8
38639,30.0,1.0,35200.0,8
38640,30.0,1.0,35200.0,8
38642,30.0,1.0,400780.0,8
38643,30.0,1.0,35200.0,8
38645,30.0,1.0,35200.0,8
38649,30.0,1.0,600120.0,8
38652,30.0,1.0,633560.0,8
38654,30.0,1.0,37000.0,8
38656,30.0,1.0,37000.0,8
38657,30.0,1.0,623500.0,8
38659,30.0,1.0,37000.0,8
38661,30.0,1.0,658900.0,8
38663,30.0,1.0,37000.0,8
38667,30.0,1.0,402560.0,8
38669,30.0,1.0,624500.0,8
38670,30.0,1.0,37000.0,8
38671,30.0,1.0,623500.0,8
38673,30.0,1.0,425600.0,8
38674,30.0,1.0,37000.0,8
38676,30.0,1.0,612450.0,8
38678,30.0,1.0,423650.0,8
38679,30.0,1.0,37000.0,8
38684,30.0,1.0,659720.0,8
38686,30.0,1.0,475690.0,8
38687,30.0,1.0,37000.0,8
38693,30.0,1.0,37000.0,8
38694,30.0,1.0,423650.0,8
38696,30.0,1.0,635980.0,8
38699,30.0,1.0,37000.0,8
38700,30.0,1.0,458200.0,8
38704,30.0,1.0,37000.0,8
38706,30.0,1.0,37000.0,8
38708,30.0,1.0,37000.0,8
38710,30.0,1.0,37000.0,8
38713,30.0,1.0,37000.0,8
38715,30.0,1.0,37000.0,8
38717,30.0,1.0,37000.0,8
38720,30.0,1.0,37000.0,8
38722,30.0,1.0,37000.0,8
38724,30.0,1.0,36900.0,8
38726,30.0,1.0,37020.0,8
38728,30.0,1.0,37000.0,8
38733,30.0,1.0,36999.0,8
38738,30.0,1.0,37002.0,8
38739,30.0,1.0,478000.0,8
38744,30.0,1.0,37005.0,8
38745,30.0,1.0,689700.0,8
38751,30.0,1.0,37002.0,8
38752,30.0,1.0,489700.0,8
38756,30.0,1.0,36998.0,8
38758,30.0,1.0,569800.0,8
38762,30.0,1.0,37000.0,8
38763,30.0,1.0,639800.0,8
38767,30.0,1.0,36995.0,8
38773,30.0,1.0,37002.0,8
38775,30.0,1.0,369800.0,8
38776,30.0,1.0,37000.0,8
38778,30.0,1.0,478500.0,8
38779,30.0,1.0,37005.0,8
38781,30.0,1.0,423650.0,8
38782,30.0,1.0,37000.0,8
38784,30.0,1.0,423650.0,8
38785,30.0,1.0,37001.0,8
38787,30.0,1.0,503200.0,8
38788,30.0,1.0,37003.0,8
38810,30.0,1.0,458720.0,8
38811,30.0,1.0,37000.0,8
38817,30.0,1.0,389500.0,8
38818,30.0,1.0,37000.0,8
38826,30.0,1.0,587400.0,8
38827,30.0,1.0,37000.0,8
38837,30.0,1.0,37000.0,8
38841,30.0,1.0,542600.0,8
38846,30.0,1.0,37000.0,8
38854,30.0,1.0,37000.0,8
38863,30.0,1.0,37000.0,8
38867,30.0,1.0,37000.0,8
38869,30.0,1.0,603500.0,8
38870,30.0,1.0,603200.0,8
38876,30.0,1.0,37000.0,8
38878,30.0,1.0,521460.0,8
38882,30.0,1.0,517840.0,8
38883,30.0,1.0,514781.0,8
38884,30.0,1.0,37000.0,8
38886,30.0,1.0,547820.0,8
38889,30.0,1.0,521780.0,8
38890,30.0,1.0,36999.0,8
38891,30.0,1.0,635790.0,8
38898,30.0,1.0,37015.0,8
38899,30.0,1.0,523698.0,8
38900,30.0,1.0,632145.0,8
38902,30.0,1.0,758960.0,8
38907,30.0,1.0,714520.0,8
38909,30.0,1.0,37015.0,8
38912,30.0,1.0,632569.0,8
38916,30.0,1.0,723658.0,8
38917,30.0,1.0,37000.0,8
38918,30.0,1.0,578510.0,8
38923,30.0,1.0,624580.0,8
38928,30.0,1.0,712563.0,8
38929,30.0,1.0,37000.0,8
38930,30.0,1.0,579604.0,8
38931,30.0,1.0,639850.0,8
38938,30.0,1.0,37000.0,8
38939,30.0,1.0,658721.0,8
38941,30.0,1.0,514782.0,8
38948,30.0,1.0,714820.0,8
38954,30.0,1.0,725680.0,8
38957,35.0,1.0,654780.0,8
38959,30.0,1.0,587901.0,8
38961,30.0,1.0,548201.0,8
38962,30.0,1.0,37000.0,8
38970,30.0,1.0,725480.0,8
38971,30.0,1.0,37000.0,8
38972,35.0,1.0,425780.0,8
38976,30.0,1.0,536810.0,8
38978,30.0,1.0,712540.0,8
38981,30.0,1.0,532148.0,8
38983,30.0,1.0,632578.0,8
38985,35.0,1.0,368975.0,8
38989,30.0,1.0,637850.0,8
38990,30.0,1.0,568920.0,8
38992,35.0,1.0,356980.0,8
38997,30.0,1.0,725480.0,8
38998,30.0,1.0,639750.0,8
38999,30.0,1.0,37000.0,8
39000,30.0,1.0,648720.0,8
39002,35.0,1.0,347850.0,8
39006,30.0,1.0,748501.0,8
39007,30.0,1.0,37000.0,8
39009,30.0,1.0,601452.0,8
39014,35.0,1.0,324580.0,8
39015,30.0,1.0,524870.0,8
39016,30.0,1.0,37000.0,8
39017,30.0,1.0,524870.0,8
39021,30.0,1.0,758402.0,8
39024,35.0,1.0,365870.0,8
39025,30.0,1.0,521480.0,8
39026,30.0,1.0,604870.0,8
39028,30.0,1.0,37000.0,8
39034,30.0,1.0,725840.0,8
39037,35.0,1.0,365801.0,8
39039,30.0,1.0,37000.0,8
39040,30.0,1.0,548720.0,8
39043,30.0,1.0,714580.0,8
39045,30.0,1.0,647801.0,8
39046,35.0,1.0,369840.0,8
39048,30.0,1.0,37000.0,8
39049,30.0,1.0,725480.0,8
39051,30.0,1.0,568702.0,8
39056,30.0,1.0,657012.0,8
39057,30.0,1.0,37000.0,8
39059,30.0,1.0,725401.0,8
39064,30.0,1.0,524870.0,8
39065,30.0,1.0,37000.0,8
39067,35.0,1.0,365015.0,8
39069,30.0,1.0,632471.0,8
39070,30.0,1.0,37002.0,8
39073,30.0,1.0,758455.0,8
39074,30.0,1.0,658704.0,8
39075,35.0,1.0,357701.0,8
39076,30.0,1.0,568425.0,8
39082,30.0,1.0,748823.0,8
39089,35.0,1.0,364410.0,8
39090,30.0,1.0,37000.0,8
39091,30.0,1.0,635701.0,8
39093,30.0,1.0,525470.0,8
39094,30.0,1.0,745801.0,8
39098,35.0,1.0,236801.0,8
39099,30.0,1.0,37000.0,8
39102,30.0,1.0,547114.0,8
39103,30.0,1.0,736501.0,8
39109,30.0,1.0,38500.0,8
39110,30.0,1.0,658701.0,8
39112,30.0,1.0,536725.0,8
39113,30.0,1.0,736501.0,8
39118,30.0,1.0,635470.0,8
39120,30.0,1.0,38800.0,8
39122,30.0,1.0,758400.0,8
39129,30.0,1.0,647801.0,8
39130,30.0,1.0,535701.0,8
39132,30.0,1.0,40000.0,8
39133,30.0,1.0,725701.0,8
39138,30.0,1.0,548701.0,8
39139,30.0,1.0,512480.0,8
39141,30.0,1.0,40000.0,8
39143,30.0,1.0,748140.0,8
39150,30.0,1.0,40000.0,8
39153,30.0,1.0,756981.0,8
39155,30.0,1.0,548701.0,8
39159,30.0,1.0,624587.0,8
39160,30.0,1.0,40000.0,8
39163,30.0,1.0,725480.0,8
39165,30.0,1.0,536244.0,8
39170,30.0,1.0,651125.0,8
39172,30.0,1.0,40000.0,8
39174,30.0,1.0,426879.0,8
39176,30.0,1.0,635470.0,8
39181,30.0,1.0,569801.0,8
39182,30.0,1.0,39900.0,8
39183,35.0,1.0,458901.0,8
39187,30.0,1.0,725400.0,8
39189,30.0,1.0,536701.0,8
39190,30.0,1.0,635478.0,8
39194,30.0,1.0,40000.0,8
39197,30.0,1.0,754814.0,8
39199,30.0,1.0,632540.0,8
39206,30.0,1.0,639698.0,8
39208,30.0,1.0,40000.0,8
39214,30.0,1.0,758415.0,8
39216,30.0,1.0,584400.0,8
39219,30.0,1.0,635782.0,8
39220,35.0,1.0,425870.0,8
39221,30.0,1.0,40000.0,8
39222,38.0,1.0,36800.0,8
39224,30.0,1.0,758145.0,8
39226,30.0,1.0,536257.0,8
39228,30.0,1.0,635887.0,8
39229,35.0,1.0,425870.0,8
39230,30.0,1.0,40000.0,8
39232,30.0,1.0,725648.0,8
39234,30.0,1.0,635841.0,8
39235,30.0,1.0,632578.0,8
39236,35.0,1.0,425681.0,8
39237,30.0,1.0,40000.0,8
39240,30.0,1.0,632580.0,8
39241,30.0,1.0,725487.0,8
39243,30.0,1.0,522547.0,8
39245,30.0,1.0,40000.0,8
39246,30.0,1.0,425687.0,8
39247,30.0,1.0,523648.0,8
39248,30.0,1.0,632548.0,8
39250,30.0,1.0,453900.0,8
39252,30.0,1.0,399000.0,8
39258,30.0,1.0,398000.0,8
39259,30.0,1.0,398000.0,8
39260,30.0,1.0,399000.0,8
39263,30.0,1.0,40000.0,8
39265,30.0,1.0,523648.0,8
39266,30.0,1.0,425687.0,8
39267,30.0,1.0,40000.0,8
39270,30.0,1.0,398000.0,8
39271,30.0,1.0,398000.0,8
39272,30.0,1.0,40000.0,8
39274,30.0,1.0,639698.0,8
39276,30.0,1.0,548701.0,8
39277,30.0,1.0,624587.0,8
39278,30.0,1.0,40000.0,8
39280,30.0,1.0,725480.0,8
39282,30.0,1.0,587600.0,8
39284,30.0,1.0,398000.0,8
39286,30.0,1.0,453900.0,8
39287,30.0,1.0,523648.0,8
39288,30.0,1.0,40000.0,8
39298,30.0,1.0,40000.0,8
39299,30.0,1.0,725480.0,8
39300,30.0,1.0,725480.0,8
39301,30.0,1.0,587600.0,8
39304,30.0,1.0,599900.0,8
39305,30.0,1.0,587600.0,8
39306,30.0,1.0,40000.0,8
39308,30.0,1.0,398000.0,8
39309,30.0,1.0,399000.0,8
39311,30.0,1.0,453900.0,8
39312,30.0,1.0,523648.0,8
39313,30.0,1.0,40000.0,8
39314,30.0,1.0,40000.0,8
39316,30.0,1.0,522547.0,8
39317,30.0,1.0,725487.0,8
39320,29.0,1.0,601550.0,8
39321,30.0,1.0,601000.0,8
39323,30.0,1.0,40000.0,8
39325,30.0,1.0,453900.0,8
39327,30.0,1.0,602300.0,8
39333,32.0,1.0,602700.0,8
39335,30.0,1.0,604500.0,8
39336,32.0,1.0,50000.0,8
39337,32.0,1.0,606000.0,8
39342,30.0,1.0,725480.0,8
39348,30.0,1.0,603000.0,8
39349,30.0,1.0,603000.0,8
39354,32.0,1.0,606000.0,8
39355,32.0,1.0,50000.0,8
39356,30.0,1.0,602300.0,8
39357,30.0,1.0,601000.0,8
39358,30.0,1.0,522547.0,8
39359,30.0,1.0,523648.0,8
39360,30.0,1.0,599900.0,8
39361,30.0,1.0,587600.0,8
39362,30.0,1.0,587600.0,8
39367,30.0,1.0,598700.0,8
39377,30.0,1.0,598700.0,8
39378,30.0,1.0,587600.0,8
39379,30.0,1.0,599900.0,8
39380,30.0,1.0,523648.0,8
39381,30.0,1.0,600500.0,8
39383,38.0,1.0,789800.0,8
39384,29.0,1.0,599800.0,8
39392,30.0,1.0,601000.0,8
39393,30.0,1.0,39999.0,8
39400,33.0,1.0,607800.0,8
39403,33.0,1.0,678900.0,8
39407,32.0,1.0,780000.0,8
39408,31.0,1.0,550000.0,8
39413,31.0,1.0,680000.0,8
39414,30.0,1.0,555000.0,8
39415,33.0,1.0,680000.0,8
39416,31.0,1.0,55000.0,8
39419,38.0,1.0,656000.0,8
39420,31.0,1.0,567900.0,8
39422,33.0,1.0,580000.0,8
39424,38.0,1.0,789800.0,8
39425,29.0,1.0,599800.0,8
39426,30.0,1.0,39999.0,8
39427,33.0,1.0,607800.0,8
39429,33.0,1.0,678900.0,8
39431,32.0,1.0,780000.0,8
39432,31.0,1.0,550000.0,8
39434,31.0,1.0,680000.0,8
39435,30.0,1.0,555000.0,8
39436,33.0,1.0,680000.0,8
39437,31.0,1.0,55000.0,8
39438,38.0,1.0,656000.0,8
39439,31.0,1.0,567900.0,8
39441,33.0,1.0,601000.0,8
39444,33.0,1.0,55450.0,8
39446,33.0,1.0,655500.0,8
39448,33.0,1.0,555555.0,8
39449,33.0,1.0,607800.0,8
39452,30.0,1.0,555000.0,8
39453,31.0,1.0,680000.0,8
39454,31.0,1.0,55000.0,8
39455,33.0,1.0,601900.0,8
39463,33.0,1.0,590900.0,8
39467,33.0,1.0,550500.0,8
39472,33.0,1.0,590000.0,8
39474,33.0,1.0,598600.0,8
39479,33.0,1.0,650000.0,8
39481,35.0,1.0,701000.0,8
39487,33.0,1.0,555800.0,8
39488,33.0,1.0,590900.0,8
39489,35.0,1.0,640000.0,8
39490,33.0,1.0,590800.0,8
39491,35.0,1.0,602300.0,8
39493,35.0,1.0,613000.0,8
39496,32.0,1.0,625000.0,8
39499,32.0,1.0,680000.0,8
39502,33.0,1.0,567000.0,8
39504,32.0,1.0,615000.0,8
39506,31.0,1.0,720000.0,8
39510,35.0,1.0,735000.0,8
39513,33.0,1.0,650000.0,8
39524,35.0,1.0,679000.0,8
39527,33.0,1.0,655000.0,8
39532,32.0,1.0,656000.0,8
39537,31.0,1.0,566800.0,8
39540,32.0,1.0,555500.0,8
39544,32.0,1.0,665000.0,8
39548,32.0,1.0,666600.0,8
39549,42.0,1.0,909000.0,8
39551,32.0,1.0,665000.0,8
39557,31.0,1.0,669000.0,8
39561,33.0,1.0,603000.0,8
39566,33.0,1.0,675000.0,8
39568,33.0,1.0,638000.0,8
53059,33.0,1.0,75500.0,8
63808,22.0,1.0,49000.0,8
69156,43.0,1.0,90000.0,8
69945,43.0,1.0,98000.0,8
71798,45.0,1.0,80000.0,8
82153,47.0,1.0,89000.0,8
92607,43.0,1.0,98000.0,8
102850,32.0,1.0,100000.0,8
118747,71.0,1.0,109000.0,8
121794,40.0,1.0,85000.0,8
122025,29.0,1.0,67500.0,8
123624,28.0,1.0,55000.0,8
125582,40.0,1.0,95000.0,8
129179,74.0,1.0,111500.0,8
129181,33.0,1.0,79300.0,8
129647,40.0,1.0,105000.0,8
134714,85.0,1.0,140000.0,8
135747,44.0,1.0,80000.0,8
141962,45.0,1.0,110000.0,8
141963,43.0,1.0,100000.0,8
141964,32.0,1.0,83500.0,8
141966,35.0,1.0,104000.0,8
141967,35.0,1.0,88500.0,8
141968,32.0,1.0,88500.0,8
141969,31.0,1.0,100000.0,8
141970,35.0,1.0,90500.0,8
141971,35.0,1.0,83500.0,8
141973,31.0,1.0,90500.0,8
141974,35.0,1.0,92500.0,8
141975,35.0,1.0,92500.0,8
141976,32.0,1.0,83500.0,8
141977,35.0,1.0,89000.0,8
141978,32.0,1.0,94500.0,8
141979,35.0,1.0,85500.0,8
141980,32.0,1.0,87000.0,8
141981,35.0,1.0,91000.0,8
141982,35.0,1.0,96500.0,8
141983,32.0,1.0,94000.0,8
158958,185.0,1.0,250000.0,8
158999,33.0,1.0,69000.0,8
167533,24.0,1.0,64000.0,8
173321,36.0,1.0,105000.0,8
179445,32.0,1.0,72000.0,8
8917,41.0,2.0,67000.0,8
8918,55.0,2.0,87000.0,8
8921,59.0,2.0,89000.0,8
9124,50.0,2.0,90000.0,8
9127,67.0,2.0,92000.0,8
9128,56.0,2.0,94000.0,8
10759,57.0,2.0,95000.0,8
10760,67.0,2.0,102000.0,8
11345,60.0,2.0,125000.0,8
18183,87.0,2.0,172000.0,8
22447,48.0,2.0,86000.0,8
33357,74.0,2.0,119000.0,8
37913,46.0,2.0,84000.0,8
37928,63.0,2.0,724500.0,8
38734,43.0,2.0,178500.0,8
38747,43.0,2.0,236880.0,8
38754,43.0,2.0,389700.0,8
38760,43.0,2.0,398700.0,8
38761,40.0,2.0,190000.0,8
38765,43.0,2.0,398600.0,8
38774,43.0,2.0,236980.0,8
38791,43.0,2.0,487500.0,8
38794,43.0,2.0,365800.0,8
38797,43.0,2.0,398500.0,8
38799,43.0,2.0,368900.0,8
38802,43.0,2.0,368900.0,8
38804,43.0,2.0,478200.0,8
38806,43.0,2.0,548200.0,8
38808,43.0,2.0,568000.0,8
38813,43.0,2.0,689200.0,8
38823,43.0,2.0,689500.0,8
38829,43.0,2.0,589500.0,8
38831,43.0,2.0,536800.0,8
38843,40.0,2.0,915600.0,8
38859,43.0,2.0,587200.0,8
38866,40.0,2.0,903200.0,8
38877,40.0,2.0,901200.0,8
38893,40.0,2.0,921456.0,8
38906,40.0,2.0,914587.0,8
38914,40.0,2.0,932650.0,8
38921,40.0,2.0,901452.0,8
38933,40.0,2.0,945810.0,8
38946,40.0,2.0,936580.0,8
38956,40.0,2.0,925480.0,8
38980,40.0,2.0,935680.0,8
38987,40.0,2.0,954780.0,8
38993,40.0,2.0,965800.0,8
39011,40.0,2.0,935680.0,8
39018,40.0,2.0,935487.0,8
39042,40.0,2.0,936510.0,8
39053,40.0,2.0,936457.0,8
39062,40.0,2.0,934801.0,8
39080,40.0,2.0,964780.0,8
39084,40.0,2.0,934410.0,8
39095,40.0,2.0,936570.0,8
39105,40.0,2.0,964770.0,8
39116,40.0,2.0,936747.0,8
39127,40.0,2.0,965870.0,8
39136,40.0,2.0,968714.0,8
39146,40.0,2.0,968701.0,8
39157,40.0,2.0,957144.0,8
39168,40.0,2.0,936540.0,8
39179,40.0,2.0,964125.0,8
39192,40.0,2.0,936570.0,8
39204,40.0,2.0,965814.0,8
39217,40.0,2.0,957847.0,8
39564,53.0,2.0,115000.0,8
41776,54.0,2.0,130000.0,8
46514,49.0,2.0,105000.0,8
46672,43.0,2.0,103000.0,8
50760,81.0,2.0,112000.0,8
53082,55.0,2.0,125000.0,8
53086,55.0,2.0,125000.0,8
69154,55.0,2.0,107000.0,8
69155,55.0,2.0,107000.0,8
70038,51.0,2.0,120000.0,8
81989,50.0,2.0,83000.0,8
83369,45.0,2.0,95000.0,8
90337,53.0,2.0,105000.0,8
93098,67.0,2.0,165000.0,8
122161,56.0,2.0,110000.0,8
125697,41.0,2.0,94700.0,8
125698,44.0,2.0,101600.0,8
125960,69.0,2.0,164000.0,8
125961,69.0,2.0,164000.0,8
138840,93.0,2.0,140000.0,8
138955,39.0,2.0,84000.0,8
140671,39.0,2.0,84000.0,8
141965,86.0,2.0,172000.0,8
144934,58.0,2.0,112000.0,8
151989,59.0,2.0,110000.0,8
153654,87.0,2.0,150000.0,8
157325,56.0,2.0,139000.0,8
162126,54.0,2.0,108000.0,8
162482,42.0,2.0,77500.0,8
163838,49.0,2.0,159000.0,8
165645,45.0,2.0,98000.0,8
167509,86.0,2.0,163400.0,8
167821,61.0,2.0,129000.0,8
169573,50.0,2.0,119500.0,8
170281,50.0,2.0,100000.0,8
171498,60.0,2.0,95000.0,8
172325,46.0,2.0,130000.0,8
177818,54.0,2.0,87900.0,8
9125,58.0,3.0,102000.0,8
9126,67.0,3.0,105000.0,8
10619,98.0,3.0,105000.0,8
16696,86.0,3.0,191600.0,8
33171,107.0,3.0,195000.0,8
41775,92.0,3.0,185000.0,8
66699,60.0,3.0,132000.0,8
68708,49.0,3.0,115000.0,8
68931,43.0,3.0,85000.0,8
69990,43.0,3.0,85000.0,8
71464,60.0,3.0,135000.0,8
71770,197.0,3.0,269000.0,8
72863,63.0,3.0,125000.0,8
77451,44.0,3.0,90000.0,8
89737,64.0,3.0,110000.0,8
100048,44.0,3.0,84000.0,8
100126,61.0,3.0,125000.0,8
121620,70.0,3.0,165000.0,8
130345,58.0,3.0,129000.0,8
133409,276.0,3.0,260000.0,8
134006,94.0,3.0,174900.0,8
135999,58.0,3.0,116000.0,8
138077,55.0,3.0,75000.0,8
138847,81.0,3.0,165000.0,8
140314,91.0,3.0,98000.0,8
140354,61.0,3.0,127000.0,8
142249,61.0,3.0,127000.0,8
146097,99.0,3.0,215000.0,8
146677,50.0,3.0,109000.0,8
152712,54.0,3.0,145000.0,8
160925,60.0,3.0,97000.0,8
165171,42.0,3.0,86500.0,8
165622,45.0,3.0,93000.0,8
165624,72.0,3.0,134500.0,8
168919,74.0,3.0,164000.0,8
169171,55.0,3.0,145000.0,8
170235,180.0,3.0,199000.0,8
175539,146.0,3.0,215000.0,8
176422,56.0,3.0,138000.0,8
176872,313.0,3.0,285000.0,8
178377,105.0,3.0,210000.0,8
13905,209.0,4.0,270000.0,8
17511,260.0,4.0,290000.0,8
28540,224.0,4.0,295000.0,8
28889,228.0,4.0,279000.0,8
28895,228.0,4.0,279000.0,8
34857,70.0,4.0,160000.0,8
38161,112.0,4.0,165000.0,8
64396,265.0,4.0,259000.0,8
84745,136.0,4.0,252000.0,8
87891,140.0,4.0,385000.0,8
92687,180.0,4.0,255000.0,8
96055,93.0,4.0,165000.0,8
